B.S:2072-2-9A.D:2015-05-23,Local:06:59 UTC:01:14,27.74,86.2,4.2,NSC,Dolakha
B.S:2072-2-8A.D:2015-05-22,Local:14:29 UTC:08:44,27.69,86.16,4.1,NSC,Dolakha
B.S:2072-2-8A.D:2015-05-22,Local:11:15 UTC:05:30,27.63,86.25,4.1,NSC,Dolakha
B.S:2072-2-7A.D:2015-05-21,Local:07:56 UTC:02:11,27.85,86.32,4.2,NSC,Dolakha
B.S:2072-2-6A.D:2015-05-20,Local:16:55 UTC:11:10,27.84,86.33,4.2,NSC,Dolakha
B.S:2072-2-5A.D:2015-05-19,Local:10:19 UTC:04:34,27.66,86.03,4.3,NSC,Dolakha
B.S:2072-2-4A.D:2015-05-18,Local:17:09 UTC:11:24,27.69,86.26,4,NSC,Dolakha
B.S:2072-2-4A.D:2015-05-18,Local:14:56 UTC:09:11,27.71,86.07,4.2,NSC,Dolakha
B.S:2072-2-3A.D:2015-05-17,Local:14:25 UTC:08:40,27.84,86.24,4.4,NSC,Dolakha
B.S:2072-2-3A.D:2015-05-17,Local:10:45 UTC:05:00,27.73,86.06,4.4,NSC,Dolakha
B.S:2072-2-2A.D:2015-05-16,Local:14:29 UTC:08:44,27.64,86.14,4.3,NSC,Dolakha
B.S:2072-2-2A.D:2015-05-16,Local:11:04 UTC:05:19,27.6,86.26,5.5,NSC,Dolakha
B.S:2072-2-2A.D:2015-05-16,Local:10:23 UTC:04:38,27.66,86.09,4.1,NSC,Dolakha
B.S:2072-2-2A.D:2015-05-16,Local:10:13 UTC:04:28,27.65,86.12,4.1,NSC,Dolakha
B.S:2072-2-1A.D:2015-05-15,Local:16:43 UTC:10:58,27.74,86.17,4,NSC,Dolakha
B.S:2072-2-1A.D:2015-05-15,Local:09:51 UTC:04:06,27.69,86.08,4.3,NSC,Dolakha
B.S:2072-2-1A.D:2015-05-15,Local:09:23 UTC:03:38,27.63,86.25,4.1,NSC,Dolakha
B.S:2072-2-1A.D:2015-05-15,Local:08:54 UTC:03:09,27.61,86.2,4.5,NSC,Dolakha
B.S:2072-1-31A.D:2015-05-14,Local:18:01 UTC:12:16,27.92,86.31,4.3,NSC,Dolakha
B.S:2072-1-31A.D:2015-05-14,Local:14:51 UTC:09:06,27.83,86.15,4.5,NSC,Dolakha
B.S:2072-1-31A.D:2015-05-14,Local:14:35 UTC:08:50,27.71,86.04,4,NSC,Dolakha
B.S:2072-1-31A.D:2015-05-14,Local:13:28 UTC:07:43,27.75,86.14,4,NSC,Dolakha
B.S:2072-1-31A.D:2015-05-14,Local:09:08 UTC:03:23,27.67,86.08,5,NSC,Dolakha
B.S:2072-1-31A.D:2015-05-14,Local:09:05 UTC:03:20,27.62,86.09,4.2,NSC,Dolakha
B.S:2072-1-31A.D:2015-05-14,Local:08:58 UTC:03:13,27.66,86.07,4.1,NSC,Dolakha
B.S:2072-1-30A.D:2015-05-13,Local:18:23 UTC:12:38,27.68,86.17,5.1,NSC,Dolakha
B.S:2072-1-30A.D:2015-05-13,Local:18:19 UTC:12:34,27.84,86.25,4.6,NSC,Dolakha
B.S:2072-1-30A.D:2015-05-13,Local:18:07 UTC:12:22,27.79,86.07,4.8,NSC,Dolakha
B.S:2072-1-30A.D:2015-05-13,Local:16:18 UTC:10:33,27.79,86.19,4.6,NSC,Dolakha
B.S:2072-1-30A.D:2015-05-13,Local:15:21 UTC:09:36,27.7,86.15,4.1,NSC,Dolakha
B.S:2072-1-30A.D:2015-05-13,Local:14:13 UTC:08:28,27.75,86.25,4.4,NSC,Dolakha
B.S:2072-1-30A.D:2015-05-13,Local:13:53 UTC:08:08,27.65,86.18,4.4,NSC,Dolakha
B.S:2072-1-30A.D:2015-05-13,Local:10:29 UTC:04:44,27.63,86.17,4.5,NSC,Dolakha
B.S:2072-1-30A.D:2015-05-13,Local:10:23 UTC:04:38,27.82,86.47,4.3,NSC,Dolakha
B.S:2072-1-30A.D:2015-05-13,Local:09:22 UTC:03:37,27.85,86.29,4,NSC,Dolakha
B.S:2072-1-30A.D:2015-05-13,Local:08:15 UTC:02:30,27.6,86.16,4.3,NSC,Dolakha
B.S:2072-1-29A.D:2015-05-12,Local:20:59 UTC:3:14 PM,27.7,86.01,4.2,NSC,Dolakha
B.S:2072-1-29A.D:2015-05-12,Local:20:32 UTC:2:47 PM,27.8,86.12,4.7,NSC,Dolakha
B.S:2072-1-29A.D:2015-05-12,Local:20:09 UTC:2:24 PM,27.69,86.21,4.7,NSC,Dolakha
B.S:2072-1-29A.D:2015-05-12,Local:20:05 UTC:2:20 PM,27.68,86.23,4.7,NSC,Dolakha
B.S:2072-1-29A.D:2015-05-12,Local:19:54 UTC:2:09 PM,27.79,86.11,5,NSC,Dolakha
B.S:2072-1-29A.D:2015-05-12,Local:19:51 UTC:2:06 PM,27.66,86.17,5.2,NSC,Dolakha
B.S:2072-1-29A.D:2015-05-12,Local:16:02 UTC:10:17,27.68,86.04,4.2,NSC,Dolakha
B.S:2072-1-29A.D:2015-05-12,Local:13:27 UTC:07:42,27.84,86.23,4.4,NSC,Dolakha
B.S:2072-1-29A.D:2015-05-12,Local:13:21 UTC:07:36,27.73,86.21,6.2,NSC/RSC,Dolakha
B.S:2072-1-29A.D:2015-05-12,Local:12:50 UTC:07:05,27.82,86.12,6.8,NSC/RSC,Dolakha
B.S:2072-1-29A.D:2015-05-12,Local:12:38 UTC:06:53,27.72,85.97,4,NSC,Dolakha
B.S:2072-1-29A.D:2015-05-12,Local:11:58 UTC:06:13,27.7,86.04,4.7,NSC,Dolakha
B.S:2072-1-29A.D:2015-05-12,Local:11:28 UTC:05:43,27.71,86,4.3,NSC,Dolakha
B.S:2072-1-29A.D:2015-05-12,Local:10:51 UTC:05:06,27.72,86.2,4.6,NSC,Dolakha
B.S:2072-1-29A.D:2015-05-12,Local:10:36 UTC:04:51,27.62,86.16,4.7,NSC,Dolakha
B.S:2072-1-29A.D:2015-05-12,Local:10:11 UTC:04:26,27.76,86.24,4.4,NSC,Dolakha
B.S:2072-1-29A.D:2015-05-12,Local:10:05 UTC:04:20,27.73,86.11,5,NSC,Dolakha
B.S:2072-1-29A.D:2015-05-12,Local:10:01 UTC:04:16,27.69,86.05,4.2,NSC,Dolakha
B.S:2072-1-29A.D:2015-05-12,Local:09:34 UTC:03:49,27.68,86.03,4.4,NSC,Dolakha
B.S:2072-1-29A.D:2015-05-12,Local:08:29 UTC:02:44,27.76,86.31,5.3,NSC,Dolakha
B.S:2072-1-29A.D:2015-05-12,Local:07:31 UTC:01:46,27.68,86.04,4.3,NSC,Dolakha
B.S:2072-1-29A.D:2015-05-12,Local:07:18 UTC:01:33,27.63,86.17,4.8,NSC,Dolakha
B.S:2072-1-29A.D:2015-05-12,Local:07:13 UTC:01:28,27.69,86.24,5,NSC,Dolakha
B.S:2072-1-29A.D:2015-05-12,Local:06:47 UTC:01:02,27.84,86.17,5.8,NSC,Dolakha
B.S:2072-1-25A.D:2015-05-08,Local:12:02 UTC:06:17,27.69,86.04,5,NSC,Dolakha
B.S:2072-1-22A.D:2015-05-05,Local:10:08 UTC:04:23,27.74,86.03,4.3,NSC,Dolakha
B.S:2072-1-21A.D:2015-05-04,Local:12:45 UTC:07:00,27.69,85.99,4.3,NSC,Dolakha
B.S:2072-1-21A.D:2015-05-04,Local:11:47 UTC:06:02,27.74,86,4.2,NSC,Dolakha
B.S:2072-1-21A.D:2015-05-04,Local:08:19 UTC:02:34,27.79,86.23,4.7,NSC,Dolakha
B.S:2072-1-19A.D:2015-05-02,Local:14:46 UTC:09:01,27.66,86.01,4.1,NSC,Dolakha
B.S:2072-1-19A.D:2015-05-02,Local:11:40 UTC:05:55,27.74,86.28,4.3,NSC,Dolakha
B.S:2072-1-18A.D:2015-05-01,Local:18:43 UTC:12:58,27.7,85.98,4.2,NSC,Dolakha
B.S:2072-1-18A.D:2015-05-01,Local:11:22 UTC:05:37,27.74,85.99,4,NSC,Dolakha
B.S:2072-1-17A.D:2015-04-30,Local:07:14 UTC:01:29,27.65,86.09,4.1,NSC,Dolakha
B.S:2072-1-15A.D:2015-04-28,Local:13:30 UTC:07:45,27.81,86.09,4.2,NSC,Dolakha
B.S:2072-1-13A.D:2015-04-26,Local:16:27 UTC:10:42,27.83,86.06,4,NSC,Dolakha
B.S:2072-1-13A.D:2015-04-26,Local:15:32 UTC:09:47,27.65,85.97,4,NSC,Dolakha
B.S:2072-1-13A.D:2015-04-26,Local:12:54 UTC:07:09,27.84,86.05,6.9,NSC,Dolakha
B.S:2072-1-13A.D:2015-04-26,Local:12:53 UTC:07:08,27.68,85.95,4,NSC,Dolakha
B.S:2072-1-13A.D:2015-04-26,Local:11:11 UTC:05:26,27.67,86.07,4.5,NSC,Dolakha
B.S:2072-1-12A.D:2015-04-25,Local:18:24 UTC:12:39,27.82,86.05,4.5,NSC,Dolakha
B.S:2072-1-12A.D:2015-04-25,Local:14:06 UTC:08:21,27.6,86.09,4.5,NSC,Dolakha
B.S:2072-1-12A.D:2015-04-25,Local:13:06 UTC:07:21,27.69,86.02,4.9,NSC,Dolakha
B.S:2079-9-8A.D:2022-12-23,Local:07:15 UTC:01:30,29.1,83.3,4.6,NEMRC/SC/DMG,Dolpa
B.S:2079-7-23A.D:2022-11-08,Local:02:12 UTC:20:27,29.38,81.13,6.6,NEMRC/SC/DMG,Doti
B.S:2079-7-22A.D:2022-11-08,Local:21:56 UTC:16:11,29.38,81.11,4.1,NEMRC/SC,Doti
B.S:2079-7-22A.D:2022-11-08,Local:21:07 UTC:15:22,29.38,81.11,5.7,NEMRS/SC,Doti
B.S:2075-6-4A.D:2018-09-19,Local:01:42 UTC:19:57,28.57,82.88,4,NSC,East Rukum
B.S:2079-12-28A.D:2023-04-11,Local:18:50 UTC:13:05,28.17,84.74,4.1,NEMRC/DMG,Gorkha
B.S:2079-12-18A.D:2023-03-31,Local:03:19 UTC:21:34,28.12,84.9,4.1,NEMRC/DMG,Gorkha
B.S:2079-3-9A.D:2022-06-23,Local:07:22 UTC:01:37,28.1,84.81,4.1,NEMRC,Gorkha
B.S:2078-10-12A.D:2022-01-26,Local:16:54 UTC:11:09,27.9,84.57,4.1,NEMRC,Gorkha
B.S:2078-6-31A.D:2021-10-16,Local:04:09 UTC:22:24,28.18,84.93,4.3,NEMRC,Gorkha
B.S:2076-6-4A.D:2019-09-21,Local:06:19 UTC:00:34,28.15,84.61,4,NSC,Gorkha
B.S:2076-1-3A.D:2019-04-16,Local:12:35 UTC:06:50,28,84.76,4.5,NSC,Gorkha
B.S:2075-2-18A.D:2018-05-31,Local:02:17 UTC:20:32,28.17,84.89,4.1,NSC,Gorkha
B.S:2073-4-8A.D:2016-07-23,Local:11:59 UTC:06:14,27.99,84.71,4.1,NSC,Gorkha
B.S:2073-3-1A.D:2016-06-14,Local:05:12 UTC:23:27,28.03,84.64,4.3,NSC,Gorkha
B.S:2073-1-29A.D:2016-05-11,Local:14:37 UTC:08:52,28.01,84.68,4.5,NSC,Gorkha
B.S:2072-11-9A.D:2016-02-21,Local:23:54 UTC:18:09,28.08,84.76,5.5,NSC,Gorkha
B.S:2072-8-8A.D:2015-11-24,Local:18:09 UTC:12:24,28.15,84.81,4.4,NSC,Gorkha
B.S:2072-5-10A.D:2015-08-27,Local:06:07 UTC:00:22,28.12,84.89,4.1,NSC,Gorkha
B.S:2072-4-26A.D:2015-08-10,Local:04:15 UTC:22:30,28.14,84.72,4.9,NSC,Gorkha
B.S:2072-4-2A.D:2015-07-17,Local:05:09 UTC:23:24,28.18,84.74,4,NSC,Gorkha
B.S:2072-3-6A.D:2015-06-20,Local:02:40 UTC:20:55,28.17,84.94,4.2,NSC,Gorkha
B.S:2072-3-5A.D:2015-06-19,Local:01:50 UTC:20:05,28.26,84.92,4,NSC,Gorkha
B.S:2072-2-30A.D:2015-06-12,Local:01:22 UTC:19:37,28.21,84.81,4.6,NSC,Gorkha
B.S:2072-2-15A.D:2015-05-29,Local:14:15 UTC:08:30,28.17,84.72,4,NSC,Gorkha
B.S:2072-2-11A.D:2015-05-25,Local:09:08 UTC:03:23,28.01,84.68,5,NSC,Gorkha
B.S:2072-2-2A.D:2015-05-16,Local:12:16 UTC:06:31,28.13,84.89,4,NSC,Gorkha
B.S:2072-2-2A.D:2015-05-16,Local:08:00 UTC:02:15,28.07,84.7,4,NSC,Gorkha
B.S:2072-1-29A.D:2015-05-12,Local:07:53 UTC:02:08,28.16,84.9,4.1,NSC,Gorkha
B.S:2072-1-23A.D:2015-05-06,Local:11:47 UTC:06:02,28.01,84.68,4.2,NSC,Gorkha
B.S:2072-1-21A.D:2015-05-04,Local:07:02 UTC:01:17,28.12,84.8,4,NSC,Gorkha
B.S:2072-1-20A.D:2015-05-03,Local:11:32 UTC:05:47,28.08,85.04,4,NSC,Gorkha
B.S:2072-1-19A.D:2015-05-02,Local:17:05 UTC:11:20,28.24,84.76,5.1,NSC,Gorkha
B.S:2072-1-16A.D:2015-04-29,Local:16:46 UTC:11:01,28.19,84.8,4.4,NSC,Gorkha
B.S:2072-1-15A.D:2015-04-28,Local:18:29 UTC:12:44,28.29,84.93,4.8,NSC,Gorkha
B.S:2072-1-15A.D:2015-04-28,Local:15:52 UTC:10:07,28.2,84.78,4,NSC,Gorkha
B.S:2072-1-15A.D:2015-04-28,Local:09:56 UTC:04:11,28.1,84.65,4.2,NSC,Gorkha
B.S:2072-1-13A.D:2015-04-26,Local:16:28 UTC:10:43,28.26,85.02,4.8,NSC,Gorkha
B.S:2072-1-13A.D:2015-04-26,Local:14:28 UTC:08:43,28.32,84.73,4.5,NSC,Gorkha
B.S:2072-1-13A.D:2015-04-26,Local:14:27 UTC:08:42,28.31,84.97,4.5,NSC,Gorkha
B.S:2072-1-13A.D:2015-04-26,Local:08:34 UTC:02:49,27.98,84.99,4,NSC,Gorkha
B.S:2072-1-13A.D:2015-04-26,Local:07:59 UTC:02:14,28.24,84.82,4.3,NSC,Gorkha
B.S:2072-1-13A.D:2015-04-26,Local:07:37 UTC:01:52,28.14,84.71,4.2,NSC,Gorkha
B.S:2072-1-12A.D:2015-04-25,Local:18:29 UTC:12:44,28.16,84.71,5.5,NSC/RSC,Gorkha
B.S:2072-1-12A.D:2015-04-25,Local:14:14 UTC:08:29,28.18,84.95,5.2,NSC/RSC,Gorkha
B.S:2072-1-12A.D:2015-04-25,Local:12:30 UTC:06:45,28.28,84.72,6.6,NSC/RSC,Gorkha
B.S:2072-1-12A.D:2015-04-25,Local:11:56 UTC:06:11,28.24,84.75,7.6,NSC/RSC,Gorkha
B.S:2073-1-23A.D:2016-05-05,Local:10:31 UTC:04:46,28.24,84.99,4.1,NSC,Gorkha/Dhading
B.S:2076-6-9A.D:2019-09-26,Local:18:49 UTC:13:04,28.28,84.65,4.7,NSC,Gorkha/Lamjung border
B.S:2080-3-28A.D:2023-07-13,Local:11:17 UTC:05:32,29.75,81.78,4.6,NEMRC/SC/DMG,Humla
B.S:2080-1-18A.D:2023-05-01,Local:14:35 UTC:08:50,29.89,81.93,4,NEMRC/SC/DMG,Humla
B.S:2076-5-29A.D:2019-09-15,Local:10:54 UTC:05:09,30.3,81.74,5,RSC/NSC,Humla
B.S:2073-11-27A.D:2017-03-10,Local:07:28 UTC:01:43,30.37,81.57,4.1,RSC/NSC,Humla
B.S:2072-11-24A.D:2016-03-07,Local:13:50 UTC:08:05,30.22,81.7,4.4,NSC/RSC,Humla
B.S:2072-5-9A.D:2015-08-26,Local:13:31 UTC:07:46,30.11,81.53,4.1,RSC,Humla
B.S:2072-4-24A.D:2015-08-09,Local:12:21 UTC:06:36,30.1,81.85,4,RSC/NSC,Humla
B.S:2072-2-19A.D:2015-06-02,Local:14:18 UTC:08:33,30,81.75,4.7,NSC/RSC,Humla
B.S:2072-2-8A.D:2015-05-22,Local:12:52 UTC:07:07,30.31,81.47,4.8,NSC,Humla
B.S:2077-2-13A.D:2020-05-26,Local:16:00 UTC:10:15,29.73,82.01,4.2,NSC/RSC,Humla/Mugu
B.S:2079-11-16A.D:2023-02-28,Local:10:03 UTC:04:18,27.08,87.96,4.3,NEMRC/DMG,Illam
B.S:2076-7-26A.D:2019-11-12,Local:07:45 UTC:02:00,30.2,80.1,4.6,NSC/RSC,India
B.S:2076-2-32A.D:2019-06-15,Local:21:32 UTC:15:47,28.95,81.98,4.5,NSC/RSC,Jajarkot
B.S:2072-1-9A.D:2015-04-22,Local:12:59 UTC:07:14,28.8,81.92,4.5,NSC,Jajarkot
B.S:2072-1-9A.D:2015-04-21,Local:01:37 UTC:19:52,28.85,82.18,5.1,NSC,Jajarkot
B.S:2079-1-21A.D:2022-05-04,Local:09:57 UTC:04:12,29.35,82.04,4.1,NEMRC/SC,Jumla
B.S:2072-1-12A.D:2015-04-25,Local:14:40 UTC:08:55,27.65,85.63,5.7,NSC/RSC,Kabre
B.S:2073-1-22A.D:2016-05-04,Local:11:17 UTC:05:32,29.38,81.88,4,RSC/NSC,Kalikot
B.S:2080-4-3A.D:2023-07-19,Local:09:53 UTC:04:08,28.43,83.99,4,NEMRC/DMG,Kaski
B.S:2079-3-9A.D:2022-06-22,Local:03:56 UTC:22:11,28.33,83.86,4.9,NEMRC,Kaski
B.S:2076-12-2A.D:2020-03-15,Local:20:45 UTC:15:00,28.34,83.8,5,NSC,Kaski
B.S:2072-1-10A.D:2015-04-23,Local:07:42 UTC:01:57,28.4,83.99,4.1,NSC,Kaski
B.S:2075-11-4A.D:2019-02-16,Local:20:34 UTC:14:49,27.68,85.27,4,NSC,Kathmandu
B.S:2072-8-14A.D:2015-11-30,Local:06:10 UTC:00:25,27.78,85.39,4.1,NSC,Kathmandu
B.S:2072-4-29A.D:2015-08-13,Local:01:49 UTC:20:04,27.72,85.2,4,NSC,Kathmandu
B.S:2072-4-26A.D:2015-08-11,Local:10:42 UTC:04:57,27.7,85.29,4.3,NSC,Kathmandu
B.S:2072-4-6A.D:2015-07-22,Local:22:14 UTC:16:29,27.7,85.32,4.6,NSC/RSC,Kathmandu
B.S:2072-3-2A.D:2015-06-17,Local:05:58 UTC:00:13,27.68,85.28,4.4,NSC,Kathmandu
B.S:2072-2-22A.D:2015-06-05,Local:14:16 UTC:08:31,27.7,85.22,4,NSC,Kathmandu
B.S:2072-2-14A.D:2015-05-28,Local:10:57 UTC:05:12,27.64,85.31,4,NSC,Kathmandu
B.S:2072-1-30A.D:2015-05-13,Local:07:52 UTC:02:07,27.68,85.3,4.2,NSC,Kathmandu
B.S:2072-1-18A.D:2015-05-01,Local:08:41 UTC:02:56,27.68,85.3,4,NSC,Kathmandu
B.S:2072-1-14A.D:2015-04-27,Local:09:22 UTC:3:37 AM,27.75,85.2,4.1,NSC,Kathmandu
B.S:2072-1-14A.D:2015-04-27,Local:15:21 UTC:09:36,27.67,85.29,4.5,NSC,Kathmandu
B.S:2072-1-13A.D:2015-04-26,Local:18:28 UTC:12:43,27.71,85.43,4.6,NSC,Kathmandu
B.S:2072-1-13A.D:2015-04-26,Local:15:53 UTC:10:08,27.67,85.3,4,NSC,Kathmandu
B.S:2072-1-13A.D:2015-04-26,Local:11:45 UTC:06:00,27.67,85.28,4,NSC,Kathmandu
B.S:2072-1-13A.D:2015-04-26,Local:11:10 UTC:05:25,27.69,85.25,4,NSC,Kathmandu
B.S:2072-1-13A.D:2015-04-25,Local:01:32 UTC:19:47,27.68,85.32,4.1,NSC,Kathmandu
B.S:2072-4-22A.D:2015-08-07,Local:11:57 UTC:06:12,27.5,85.5,4.4,NSC,Kavre
B.S:2072-3-18A.D:2015-07-02,Local:05:26 UTC:23:41,27.67,85.54,4.1,NSC,Kavre
B.S:2072-3-16A.D:2015-06-30,Local:03:31 UTC:21:46,27.55,85.79,4.4,NSC,Kavre
B.S:2072-1-27A.D:2015-05-10,Local:09:08 UTC:03:23,27.65,85.56,4.2,NSC,kavre
B.S:2072-1-13A.D:2015-04-26,Local:14:51 UTC:09:06,27.64,85.63,5,NSC,Kavre
B.S:2079-11-21A.D:2023-03-05,Local:08:03 UTC:02:18,27.57,85.59,4.3,NEMRC/DMG,Kavrepalanchowk
B.S:2077-12-5A.D:2021-03-18,Local:10:05 UTC:04:20,27.5,85.63,4.1,NEMRC,Kavrepalanchowk
B.S:2072-8-11A.D:2015-11-27,Local:15:23 UTC:09:38,27.63,85.53,4.1,NSC,Kavrepalanchowk
B.S:2072-1-30A.D:2015-05-13,Local:15:06 UTC:09:21,27.64,85.7,4,NSC,Kavrepalanchowk
B.S:2072-1-14A.D:2015-04-27,Local:14:03 UTC:08:18,27.67,85.55,4.2,NSC,Kavrepalanchowk
B.S:2072-1-14A.D:2015-04-27,Local:10:02 UTC:04:17,27.57,85.74,4.5,NSC,Kavrepalanchowk
B.S:2072-1-14A.D:2015-04-27,Local:10:00 UTC:04:15,27.56,85.73,4.2,NSC,Kavrepalanchowk
B.S:2078-6-4A.D:2021-09-20,Local:16:30 UTC:10:45,29.89,80.59,4.2,NEMRC/SC,"Kharra, Darchula"
B.S:2079-4-15A.D:2022-07-31,Local:08:13 UTC:02:28,27.16,86.83,6,NEMRC,khotang
B.S:2078-4-8A.D:2021-07-23,Local:18:57 UTC:13:12,27.28,86.9,4.2,NEMRC,Khotang
B.S:2072-12-27A.D:2016-04-09,Local:19:05 UTC:13:20,27.65,85.31,4.5,NSC,Lalitpur
B.S:2072-6-21A.D:2015-10-08,Local:13:00 UTC:07:15,27.57,85.31,4,NSC,Lalitpur
B.S:2072-3-11A.D:2015-06-26,Local:14:45 UTC:09:00,27.58,85.39,4.1,NSC,Lalitpur
B.S:2072-2-12A.D:2015-05-26,Local:13:45 UTC:08:00,27.54,85.43,4.3,NSC,Lalitpur
B.S:2072-2-2A.D:2015-05-16,Local:15:20 UTC:09:35,27.45,85.31,4.2,NSC,Lalitpur
B.S:2072-2-6A.D:2015-05-20,Local:08:32 UTC:02:47,27.52,85.26,4.4,NSC,Lalitpur
B.S:2080-3-8A.D:2023-06-23,Local:05:55 UTC:00:10,28.15,84.54,4,NEMRC/DMG,Lamjung
B.S:2078-7-8A.D:2021-10-25,Local:20:30 UTC:14:45,28.29,84.36,4.1,NEMRC,Lamjung
B.S:2078-3-23A.D:2021-07-07,Local:15:57 UTC:10:12,28.13,84.56,4.2,NEMRC,Lamjung
B.S:2078-2-5A.D:2021-05-19,Local:22:39 UTC:16:54,28.24,84.41,4.5,NEMRC,Lamjung
B.S:2078-2-5A.D:2021-05-19,Local:21:23 UTC:15:38,28.27,84.42,4,NEMRC,Lamjung
B.S:2078-2-5A.D:2021-05-19,Local:08:26 UTC:02:41,28.27,84.4,5.3,NEMRC,Lamjung
B.S:2078-2-5A.D:2021-05-19,Local:08:17 UTC:02:32,28.26,84.36,4.1,NEMRC,Lamjung
B.S:2078-2-5A.D:2021-05-19,Local:08:16 UTC:02:31,28.26,84.35,4,NEMRC,Lamjung
B.S:2078-2-5A.D:2021-05-18,Local:05:42 UTC:23:57,28.28,84.39,5.8,NEMRC,Lamjung
B.S:2076-6-5A.D:2019-09-22,Local:22:01 UTC:16:16,28.25,84.49,4.4,NSC,Lamjung
B.S:2076-5-31A.D:2019-09-17,Local:09:53 UTC:04:08,28.21,84.49,4.5,NSC,Lamjung
B.S:2076-2-7A.D:2019-05-21,Local:23:47 UTC:18:02,28.21,84.37,4.1,NSC,Lamjung
B.S:2073-3-23A.D:2016-07-07,Local:14:44 UTC:08:59,28.31,84.35,4.3,NSC/RSC,Lamjung
B.S:2072-2-17A.D:2015-05-31,Local:07:39 UTC:01:54,28.29,84.46,4.2,NSC,Lamjung
B.S:2075-12-4A.D:2019-03-18,Local:09:01 UTC:03:16,27.63,85.16,4.1,NSC,Makawanpur
B.S:2077-10-20A.D:2021-02-02,Local:21:59 UTC:16:14,28.78,84.1,5.3,NEMRC,Manang
B.S:2079-12-10A.D:2023-03-24,Local:09:51 UTC:04:06,29.64,81.89,4.5,NEMRC/SC/DMG,Mugu
B.S:2076-7-11A.D:2019-10-28,Local:19:27 UTC:13:42,29.66,82.04,4.1,NSC/RSC,Mugu
B.S:2076-2-16A.D:2019-05-30,Local:10:01 UTC:04:16,29.62,82.11,4.6,RSC/NSC,Mugu
B.S:2076-4-24A.D:2019-08-09,Local:18:26 UTC:12:41,28.5,83.22,4.7,NSC,Myagdi
B.S:2074-6-29A.D:2017-10-15,Local:17:02 UTC:11:17,28.5,83.32,4.2,NSC,Myagdi
B.S:2072-8-6A.D:2015-11-22,Local:07:11 UTC:01:26,28.43,83.3,4.1,NSC/RSC,Myagdi
B.S:2077-5-26A.D:2020-09-11,Local:09:30 UTC:03:45,26.76,88.21,5,NEMRC,Nepal India  Border
B.S:2072-1-12A.D:2015-04-25,Local:16:08 UTC:10:23,27.87,85.8,4.1,NSC,Sindhupalchowk
B.S:2079-4-21A.D:2022-08-05,Local:05:26 UTC:23:41,27.83,85.15,5.3,NEMRC/SC,Nuwakot
B.S:2073-7-1A.D:2016-10-17,Local:10:03 UTC:04:18,27.87,85.3,4,NSC,Nuwakot
B.S:2073-3-7A.D:2016-06-21,Local:11:34 UTC:05:49,27.93,85.21,4.4,NSC,Nuwakot
B.S:2073-1-13A.D:2016-04-24,Local:02:16 UTC:20:31,28.08,85.13,4.2,NSC,Nuwakot
B.S:2072-11-9A.D:2016-02-20,Local:03:54 UTC:22:09,27.86,85.29,4.1,NSC,Nuwakot
B.S:2072-10-9A.D:2016-01-22,Local:01:07 UTC:19:22,28.06,85.09,4.6,NSC,Nuwakot
B.S:2072-8-8A.D:2015-11-24,Local:17:00 UTC:11:15,27.87,85.29,4,NSC,Nuwakot
B.S:2072-5-4A.D:2015-08-21,Local:12:21 UTC:06:36,27.96,85.48,4,NSC,Nuwakot
B.S:2072-4-11A.D:2015-07-27,Local:18:23 UTC:12:38,27.94,85.48,4.2,NSC,Nuwakot
B.S:2072-3-16A.D:2015-07-01,Local:15:24 UTC:09:39,28.06,85.14,4,NSC,Nuwakot
B.S:2072-3-10A.D:2015-06-25,Local:21:07 UTC:15:22,27.78,85.17,4.3,NSC,Nuwakot
B.S:2072-2-31A.D:2015-06-14,Local:05:59 UTC:00:14,27.8,85.15,4.2,NSC,Nuwakot
B.S:2072-2-16A.D:2015-05-30,Local:15:58 UTC:10:13,27.79,85.17,4.5,NSC,Nuwakot
B.S:2072-2-13A.D:2015-05-27,Local:16:14 UTC:10:29,28.04,85.13,4.2,NSC,Nuwakot
B.S:2072-2-8A.D:2015-05-22,Local:10:29 UTC:04:44,28.05,85.08,4.8,NSC,Nuwakot
B.S:2072-2-8A.D:2015-05-22,Local:08:30 UTC:02:45,27.79,85.14,4.2,NSC,Nuwakot
B.S:2072-2-7A.D:2015-05-21,Local:08:41 UTC:02:56,27.93,85.46,4,NSC,Nuwakot
B.S:2072-2-2A.D:2015-05-16,Local:11:56 UTC:06:11,27.97,85.48,4,NSC,Nuwakot
B.S:2072-1-25A.D:2015-05-08,Local:08:50 UTC:03:05,28.01,85.41,4.2,NSC,Nuwakot
B.S:2072-1-24A.D:2015-05-07,Local:16:00 UTC:10:15,27.92,85.46,4,NSC,Nuwakot
B.S:2072-1-24A.D:2015-05-07,Local:13:41 UTC:07:56,27.79,85.16,4,NSC,Nuwakot
B.S:2072-1-24A.D:2015-05-07,Local:09:26 UTC:03:41,27.75,85.19,4.2,NSC,Nuwakot
B.S:2072-1-21A.D:2015-05-04,Local:16:21 UTC:10:36,27.8,85.16,4.1,NSC,Nuwakot
B.S:2072-1-21A.D:2015-05-04,Local:16:18 UTC:10:33,27.79,85.16,4,NSC,Nuwakot
B.S:2072-1-21A.D:2015-05-04,Local:15:39 UTC:09:54,27.97,85.21,4.2,NSC,Nuwakot
B.S:2072-1-20A.D:2015-05-03,Local:11:05 UTC:05:20,27.8,85.11,4.9,NSC,Nuwakot
